curve_index,time_index,time_nd,time_days,x,y,z,xdot,ydot,zdot,jacobi,curve_jacobi_span,moon_distance_nd,perturbation_sign,perturbation_scale,duration_periods,eigenvalue_abs
4,57,1.651181042269857,7.169428085535717,0.8369021186377582,1.445703488851144e-05,-8.219237934585893e-05,-2.611129764424123e-06,8.295840026629681e-05,0.0001289561803356775,3.188341060505473,1.865174681370263e-14,0.1509473188222346,-1,1e-07,2.5,3360.637129803173
5,57,1.651181042269857,7.169428085535717,0.8369065834448971,3.293924007575477e-05,-8.219323465772324e-05,9.419359831124789e-06,4.558891546677787e-05,0.0001289549015209595,3.188341060505466,1.820765760385257e-14,0.1509428569179634,-1,1e-07,2.5,3360.637129803173
6,57,1.651181042269857,7.169428085535717,0.8369133156435856,3.680738924523975e-05,-8.219137409347245e-05,1.193277879123991e-05,-1.077130755039755e-05,0.0001289577998821858,3.188341060505409,1.820765760385257e-14,0.1509361256131438,-1,1e-07,2.5,3360.637129803173
7,57,1.651181042269857,7.169428085535717,0.8369191648929132,2.425102699839795e-05,-8.218768051926672e-05,3.757286396977793e-06,-5.975167456430738e-05,0.0001289635396908353,3.188341060505336,2.087219286295294e-14,0.1509302738230257,-1,1e-07,2.5,3360.637129803173
8,57,1.651181042269857,7.169428085535717,0.8369213951067757,1.144911466009926e-06,-8.218387691303086e-05,-1.127976177336402e-05,-7.843168380965583e-05,0.0001289694603408192,3.188341060505324,1.687538997430238e-14,0.1509280416634738,-1,1e-07,2.5,3360.637129803173
0,58,1.680149130730731,7.295207525632835,0.8369181752303394,-2.331977889790252e-05,-7.82708831478895e-05,-2.826571062801975e-05,-5.378711133611367e-05,0.0001409406257331895,3.188341060505325,1.820765760385257e-14,0.1509312612566641,-1,1e-07,2.5,3360.637129803173
1,58,1.680149130730731,7.295207525632835,0.8369120081387438,-3.374100336057285e-05,-7.827143343543172e-05,-3.505106994076633e-05,-2.149635629100858e-06,0.0001409389303032263,3.188341060505347,1.953992523340276e-14,0.1509374303174758,-1,1e-07,2.5,3360.637129803173
2,58,1.680149130730731,7.295207525632835,0.8369054154494201,-2.750525678376378e-05,-7.827452432620373e-05,-3.099506966608521e-05,5.304224766003997e-05,0.0001409337415924491,3.188341060505432,1.687538997430238e-14,0.1509440217422592,-1,1e-07,2.5,3360.637129803173
3,58,1.680149130730731,7.295207525632835,0.836901482445578,-7.530980235015443e-06,-7.827871320701394e-05,-1.799182251415992e-05,8.596460650162672e-05,0.0001409275175933265,3.188341060505473,1.643130076445232e-14,0.150947952429584,-1,1e-07,2.5,3360.637129803173
4,58,1.680149130730731,7.295207525632835,0.8369020503033445,1.683568817478625e-05,-7.828202730806224e-05,-2.127252332037401e-06,8.121506840792635e-05,0.0001409231767634104,3.188341060505472,1.865174681370263e-14,0.1509473853246191,-1,1e-07,2.5,3360.637129803173
5,58,1.680149130730731,7.295207525632835,0.8369068531355137,3.41939555666353e-05,-7.828290777416121e-05,9.171114744180528e-06,4.101578130951567e-05,0.0001409227223258535,3.188341060505466,1.820765760385257e-14,0.1509425854277649,-1,1e-07,2.5,3360.637129803173
6,58,1.680149130730731,7.295207525632835,0.8369136426985824,3.642185772402726e-05,-7.828095253889455e-05,1.061671549710288e-05,-1.582593880868625e-05,0.0001409263510476224,3.188341060505409,1.820765760385257e-14,0.1509357963859352,-1,1e-07,2.5,3360.637129803173
7,58,1.680149130730731,7.295207525632835,0.8369192419346138,2.247640503138692e-05,-7.827708814652543e-05,1.537497214486118e-06,-6.271389554902324e-05,0.0001409323873060305,3.188341060505336,2.087219286295294e-14,0.150930194427813,-1,1e-07,2.5,3360.637129803173
8,58,1.680149130730731,7.295207525632835,0.8369210317901672,-1.117611786800545e-06,-7.827311679423716e-05,-1.381687048164029e-05,-7.770648052709558e-05,0.0001409380304498661,3.188341060505324,1.687538997430238e-14,0.1509284029009944,-1,1e-07,2.5,3360.637129803173
0,59,1.709117219191606,7.420986965729952,0.8369173256011652,-2.48121060767732e-05,-7.402204681398279e-05,-3.039585365679393e-05,-4.919493178053307e-05,0.0001522997409623091,3.188341060505325,1.820765760385257e-14,0.1509321089800916,-1,1e-07,2.5,3360.637129803173
1,59,1.709117219191606,7.420986965729952,0.8369109761919001,-3.371481605111231e-05,-7.402265795969778e-05,-3.619317361382298e-05,3.968138964471305e-06,0.0001522972401396137,3.188341060505348,1.953992523340276e-14,0.1509384601148356,-1,1e-07,2.5,3360.637129803173
2,59,1.709117219191606,7.420986965729952,0.8369045159799591,-2.589573837380173e-05,-7.402590600461817e-05,-3.110621440390432e-05,5.805013922019302e-05,0.0001522915943928685,3.188341060505432,1.687538997430238e-14,0.1509449187834924,-1,1e-07,2.5,3360.637129803173
3,59,1.709117219191606,7.420986965729952,0.836900968364394,-5.014140108298723e-06,-7.403027392574879e-05,-1.751182238624538e-05,8.774675747235983e-05,0.0001522854757192029,3.188341060505473,1.643130076445232e-14,0.1509484642627472,-1,1e-07,2.5,3360.637129803173
4,59,1.709117219191606,7.420986965729952,0.8369019941406469,1.915936180749548e-05,-7.403370503313908e-05,-1.773074063472892e-06,7.916487624071686e-05,0.0001522817509660617,3.188341060505473,1.865174681370263e-14,0.1509474396209453,-1,1e-07,2.5,3360.637129803173
5,59,1.709117219191606,7.420986965729952,0.8369071130331693,3.531434835566165e-05,-7.403458654574797e-05,8.741520464682142e-06,3.631951660663413e-05,0.0001522821341154357,3.188341060505466,1.820765760385257e-14,0.1509423236446061,-1,1e-07,2.5,3360.637129803173
6,59,1.709117219191606,7.420986965729952,0.8369139289210168,3.589181473688181e-05,-7.403251633844119e-05,9.112735817081919e-06,-2.07438854843269e-05,0.0001522864320069658,3.188341060505409,1.820765760385257e-14,0.1509355078929639,-1,1e-07,2.5,3360.637129803173
7,59,1.709117219191606,7.420986965729952,0.8369192525560126,2.062101351154169e-05,-7.402847408160491e-05,-8.287002104254126e-07,-6.532509302282618e-05,0.0001522926575809977,3.188341060505336,2.087219286295294e-14,0.1509301813978513,-1,1e-07,2.5,3360.637129803173
8,59,1.709117219191606,7.420986965729952,0.8369205938738269,-3.353053229028343e-06,-7.40243445287737e-05,-1.643025382128391e-05,-7.656172176870619e-05,0.0001522979201748964,3.188341060505324,1.687538997430238e-14,0.1509288387067337,-1,1e-07,2.5,3360.637129803173
0,60,1.738085307652481,7.54676640582707,0.8369164140865087,-2.616709761241359e-05,-6.945357084120678e-05,-3.253890173707321e-05,-4.430788100526484e-05,0.0001630010790819936,3.188341060505326,1.820765760385257e-14,0.1509330185520806,-1,1e-07,2.5,3360.637129803173
1,60,1.738085307652481,7.54676640582707,0.8369099113767332,-3.351060402170026e-05,-6.945426563087186e-05,-3.732163565693767e-05,1.013775931079047e-05,0.0001629978128161085,3.188341060505347,1.953992523340276e-14,0.1509395227131088,-1,1e-07,2.5,3360.637129803173
2,60,1.738085307652481,7.54676640582707,0.8369036131823334,-2.414394028601858e-05,-6.94576826683345e-05,-3.122691659310123e-05,6.286269290555e-05,0.0001629918079754233,3.188341060505432,1.687538997430238e-14,0.1509458191194358,-1,1e-07,2.5,3360.637129803173
3,60,1.738085307652481,7.54676640582707,0.8369004671853392,-2.450465792328606e-06,-6.946222497945929e-05,-1.710353376982268e-05,8.919786422464314e-05,0.0001629859045705813,3.188341060505473,1.643130076445232e-14,0.1509489632071531,-1,1e-07,2.5,3360.637129803173
4,60,1.738085307652481,7.54676640582707,0.8369019461907837,2.141938010720915e-05,-6.946575419682729e-05,-1.562595824306516e-06,7.682287144039043e-05,0.0001629828664442324,3.188341060505473,1.865174681370263e-14,0.1509474857032994,-1,1e-07,2.5,3360.637129803173
5,60,1.738085307652481,7.54676640582707,0.8369073577342102,3.62972423363606e-05,-6.946661248089947e-05,8.120164928864072e-06,3.152726356420839e-05,0.0001629840855055092,3.188341060505466,1.820765760385257e-14,0.1509420770053639,-1,1e-07,2.5,3360.637129803173
6,60,1.738085307652481,7.54676640582707,0.8369141687880816,3.522162810255627e-05,-6.946440894853081e-05,7.415338522667705e-06,-2.549699030140673e-05,0.0001629889794639453,3.18834106050541,1.820765760385257e-14,0.1509352656965632,-1,1e-07,2.5,3360.637129803173
7,60,1.738085307652481,7.54676640582707,0.8369191924941717,1.869527882357652e-05,-6.946018493782316e-05,-3.342873331130783e-06,-6.756765464385262e-05,0.0001629952838540928,3.188341060505336,2.087219286295294e-14,0.1509302390373387,-1,1e-07,2.5,3360.637129803173
8,60,1.738085307652481,7.54676640582707,0.8369200791435506,-5.549249302909727e-06,-6.945590962107268e-05,-1.912035258818449e-05,-7.499696784017822e-05,0.0001630000696310115,3.188341060505324,1.687538997430238e-14,0.1509293513302372,-1,1e-07,2.5,3360.637129803173
0,61,1.767053396113355,7.672545845924189,0.8369154402617396,-2.737644386378025e-05,-6.458518608756107e-05,-3.469854251186544e-05,-3.914212222415466e-05,0.0001729984373970608,3.188341060505326,1.820765760385257e-14,0.1509339904295246,-1,1e-07,2.5,3360.637129803173
1,61,1.767053396113355,7.672545845924189,0.836908813970795,-3.312718518315088e-05,-6.45859859511634e-05,-3.844477595346121e-05,1.633720395117892e-05,0.0001729944592052056,3.188341060505347,1.953992523340276e-14,0.1509406178726707,-1,1e-07,2.5,3360.637129803173
2,61,1.767053396113355,7.672545845924189,0.8369027065950085,-2.225575364873742e-05,-6.458958088575771e-05,-3.137010625451553e-05,6.746409511345397e-05,0.0001729881995827611,3.188341060505431,1.687538997430238e-14,0.150946723254904,-1,1e-07,2.5,3360.637129803173
3,61,1.767053396113355,7.672545845924189,0.8368999766105902,1.504415636686165e-07,-6.459428980199718e-05,-1.678231029325242e-05,9.031747801947476e-05,0.0001729826175971231,3.188341060505473,1.643130076445232e-14,0.1509494516004557,-1,1e-07,2.5,3360.637129803173
4,61,1.767053396113355,7.672545845924189,0.8369019020828977,2.360753000280674e-05,-6.459789636272469e-05,-1.51026485102058e-06,7.42059405605065e-05,0.0001729803244811693,3.188341060505473,1.865174681370263e-14,0.1509475279758499,-1,1e-07,2.5,3360.637129803173
5,61,1.767053396113355,7.672545845924189,0.8369075815301874,3.714026153338475e-05,-6.459870740730993e-05,7.296409175822336e-06,2.666710839792243e-05,0.0001729823629224927,3.188341060505466,1.820765760385257e-14,0.1509418512526765,-1,1e-07,2.5,3360.637129803173
6,61,1.767053396113355,7.672545845924189,0.8369143566145812,3.441647790893921e-05,-6.459635447161243e-05,5.518802048337528e-06,-3.00573444196506e-05,0.0001729877692310802,3.18834106050541,1.820765760385257e-14,0.1509350755224426,-1,1e-07,2.5,3360.637129803173
7,61,1.767053396113355,7.672545845924189,0.8369190574347494,1.671012053249352e-05,-6.459194804367201e-05,-6.007017869277532e-06,-6.942514861301495e-05,0.0001729940405365638,3.188341060505337,2.087219286295294e-14,0.1509303717019896,-1,1e-07,2.5,3360.637129803173
8,61,1.767053396113355,7.672545845924189,0.8369194853616737,-7.694044322410077e-06,-6.458754206933528e-05,-2.188836064841857e-05,-7.301319447612355e-05,0.000172998261716128,3.188341060505324,1.687538997430238e-14,0.1509299430443079,-1,1e-07,2.5,3360.637129803173
0,62,1.79602148457423,7.798325286021305,0.8369144035793128,-2.843231418612876e-05,-5.94379182057512e-05,-3.68795882468646e-05,-3.371454236516935e-05,0.0001822486562398006,3.188341060505325,1.820765760385257e-14,0.1509350251922938,-1,1e-07,2.5,3360.637129803173
1,62,1.79602148457423,7.798325286021305,0.8369076839930228,-3.256400971771179e-05,-5.943884283768042e-05,-3.957213986792535e-05,2.254486588578488e-05,0.0001822440322551425,3.188341060505348,1.953992523340276e-14,0.1509417456131272,-1,1e-07,2.5,3360.637129803173
2,62,1.79602148457423,7.798325286021305,0.8369017953660701,-2.023750600554175e-05,-5.944262148223174e-05,-3.154981240708472e-05,7.184004802937004e-05,0.0001822376266826311,3.188341060505432,1.687538997430238e-14,0.1509476320850675,-1,1e-07,2.5,3360.637129803173
3,62,1.79602148457423,7.798325286021305,0.8368994938859942,2.778997620413814e-06,-5.944748622150485e-05,-1.656430889181916e-05,9.110721560081669e-05,0.0001822324665906552,3.188341060505473,1.643130076445232e-14,0.1509499322358432,-1,1e-07,2.5,3360.637129803173
4,62,1.79602148457423,7.798325286021305,0.8369018570207881,2.571611384881759e-05,-5.945114785672824e-05,-1.631006003077879e-06,7.133277710970837e-05,0.0001822309636648576,3.188341060505473,1.865174681370263e-14,0.1509475712676508,-1,1e-07,2.5,3360.637129803173
5,62,1.79602148457423,7.798325286021305,0.8369077784005949,3.784185624507507e-05,-5.945188834175414e-05,6.259338555823848e-06,2.176799818057297e-05,0.0001822337903892458,3.188341060505466,1.820765760385257e-14,0.150941652441613,-1,1e-07,2.5,3360.637129803173
6,62,1.79602148457423,7.798325286021305,0.836914486545535,3.348234811025406e-05,-5.944937248556817e-05,3.417113226374554e-06,-3.439736985072112e-05,0.0001822396162042841,3.18834106050541,1.820765760385257e-14,0.1509349432663718,-1,1e-07,2.5,3360.637129803173
7,62,1.79602148457423,7.798325286021305,0.8369188429983321,1.467691672921898e-05,-5.94447862148754e-05,-8.823645976034604e-06,-7.088235363051455e-05,0.000182245743112208,3.188341060505336,2.087219286295294e-14,0.1509305838119742,-1,1e-07,2.5,3360.637129803173
8,62,1.79602148457423,7.798325286021305,0.8369188102439379,-9.77533078024836e-06,-5.944026709017323e-05,-2.473631671362368e-05,-7.061274314274086e-05,0.0001822493219596532,3.188341060505325,1.687538997430238e-14,0.1509306161675333,-1,1e-07,2.5,3360.637129803173
0,63,1.824989573035105,7.924104726118424,0.8369133033349837,-2.932737608131963e-05,-5.403399675957049e-05,-3.908805969862366e-05,-2.804262561396802e-05,0.0001907118053914848,3.188341060505325,1.820765760385257e-14,0.1509361235764769,-1,1e-07,2.5,3360.637129803173
1,63,1.824989573035105,7.924104726118424,0.8369065211673453,-3.182114593401646e-05,-5.403506376966862e-05,-4.071456054318841e-05,2.873970056815611e-05,0.0001907066131876071,3.188341060505347,1.953992523340276e-14,0.1509429062490606,-1,1e-07,2.5,3360.637129803173
2,63,1.824989573035105,7.924104726118424,0.8369008782207931,-1.809591573939595e-05,-5.403902874212659e-05,-3.178120478045984e-05,7.597788416813783e-05,0.0001907001730856964,3.188341060505432,1.687538997430238e-14,0.1509485469271522,-1,1e-07,2.5,3360.637129803173
3,63,1.824989573035105,7.924104726118424,0.8368990157773484,5.425695300381254e-06,-5.404403571566714e-05,-1.646652170475969e-05,9.157080101252735e-05,0.0001906955279037084,3.188341060505473,1.643130076445232e-14,0.1509504083850981,-1,1e-07,2.5,3360.637129803173
4,63,1.824989573035105,7.924104726118424,0.8369018057685457,2.773800125470235e-05,-5.404772904898686e-05,-1.940259364364521e-06,6.822384533817041e-05,0.000190694846340684,3.188341060505472,1.865174681370263e-14,0.1509476208464479,-1,1e-07,2.5,3360.637129803173
5,63,1.824989573035105,7.924104726118424,0.83690794200409,3.840132677589382e-05,-5.404837675982642e-05,4.997706673201442e-06,1.685965771386647e-05,0.0001906984162363454,3.188341060505467,1.820765760385257e-14,0.1509414869478529,-1,1e-07,2.5,3360.637129803173
6,63,1.824989573035105,7.924104726118424,0.8369145525466104,3.242601581441157e-05,-5.404568726795841e-05,1.103888847849946e-06,-3.848989640132559e-05,0.0001907045612365461,3.18834106050541,1.820765760385257e-14,0.1509348750030271,-1,1e-07,2.5,3360.637129803173
7,63,1.824989573035105,7.924104726118424,0.8369185447241232,1.260746864505441e-05,-5.404092692107642e-05,-1.179588053849653e-05,-7.192527934704387e-05,0.0001907104350007322,3.188341060505336,2.087219286295294e-14,0.1509308798675123,-1,1e-07,2.5,3360.637129803173
8,63,1.824989573035105,7.924104726118424,0.8369180514336323,-1.178108806744829e-05,-5.403631424266154e-05,-2.766720077403405e-05,-6.779926112040319e-05,0.0001907133052071284,3.188341060505324,1.687538997430238e-14,0.1509313730895522,-1,1e-07,2.5,3360.637129803173
0,64,1.853957661495979,8.049884166215541,0.8369121386315416,-3.005481058230645e-05,-4.839675914055391e-05,-4.133127375092645e-05,-2.214431991182818e-05,0.0001983513565288221,3.188341060505325,1.820765760385257e-14,0.1509372865101144,-1,1e-07,2.5,3360.637129803173
1,64,1.853957661495979,8.049884166215541,0.8369053248844349,-3.089926180893288e-05,-4.839798374221156e-05,-4.188422458990233e-05,3.490137564037727e-05,0.0001983456837413235,3.188341060505348,1.953992523340276e-14,0.150944100427631,-1,1e-07,2.5,3360.637129803173
2,64,1.853957661495979,8.049884166215541,0.8368999534279454,-1.583804322376861e-05,-4.840213441920721e-05,-3.208063958232587e-05,7.9866677779344e-05,0.0001983393211434908,3.188341060505432,1.687538997430238e-14,0.150949469553419,-1,1e-07,2.5,3360.637129803173
3,64,1.853957661495979,8.049884166215541,0.8368985385456799,8.08116637357213e-06,-4.840726747186474e-05,-1.650681343790508e-05,9.171410210235115e-05,0.0001983352747797869,3.188341060505473,1.643130076445232e-14,0.1509508838226847,-1,1e-07,2.5,3360.637129803173
4,64,1.853957661495979,8.049884166215541,0.8369017426350004,2.966667980903162e-05,-4.841096843375634e-05,-2.454024787182168e-06,6.490134024206435e-05,0.0001983354311900976,3.188341060505473,1.865174681370263e-14,0.1509476824336908,-1,1e-07,2.5,3360.637129803173
5,64,1.853957661495979,8.049884166215541,0.8369080656679777,3.881884476984499e-05,-4.841150265622005e-05,3.499871553183351e-06,1.197250714822691e-05,0.0001983396859296484,3.188341060505466,1.820765760385257e-14,0.1509413614776048,-1,1e-07,2.5,3360.637129803173
6,64,1.853957661495979,8.049884166215541,0.8369145483921774,3.125503842914952e-05,-4.840863180652028e-05,-1.427710360080505e-06,-4.230823244618622e-05,0.0001983460440986287,3.18834106050541,1.820765760385257e-14,0.1509348769972243,-1,1e-07,2.5,3360.637129803173
7,64,1.853957661495979,8.049884166215541,0.8369181580508078,1.051396481668754e-05,-4.84037062395881e-05,-1.492755596595922e-05,-7.254117687064168e-05,0.0001983515604729288,3.188341060505337,2.087219286295294e-14,0.1509312644673153,-1,1e-07,2.5,3360.637129803173
8,64,1.853957661495979,8.049884166215541,0.8369172064728703,-1.369941930829496e-05,-4.839902134499579e-05,-3.068503551912949e-05,-6.457763129545844e-05,0.0001983536683321318,3.188341060505324,1.687538997430238e-14,0.1509322162992134,-1,1e-07,2.5,3360.637129803173
0,65,1.882925749956854,8.175663606312661,0.836910908339943,-3.060832367110886e-05,-4.255054970064819e-05,-4.361793525386908e-05,-1.60378966425378e-05,0.0002051343409522331,3.188341060505325,1.820765760385257e-14,0.1509385151515522,-1,1e-07,2.5,3360.637129803173
1,65,1.882925749956854,8.175663606312661,0.8369040941615024,-2.979960217040916e-05,-4.25519444414766e-05,-4.309474170018748e-05,4.101042210083641e-05,0.0002051282837219921,3.188341060505348,1.953992523340276e-14,0.1509453291681511,-1,1e-07,2.5,3360.637129803173
